url_start,url_end,diff_mean,diff_max,diff_min,diff_sum,qty_rel_all,reload_mean,process_order_mean
/secure/autopayments/all/autopaymentdirectory.aspx,/secure/insurance/list.aspx,25.0,25,25,25,1,0.0,37.0
/secure/autopayments/all/autopaymentdirectory.aspx,/secure/main.aspx,13094.625,82352,23,104757,8,0.0,17.0
/secure/autopayments/all/autopaymentdirectory.aspx,/secure/news.aspx,12.0,24,2,48,4,0.0,13.75
/secure/autopayments/all/autopaymentdirectory.aspx,/secure/operations.aspx,17.2,34,3,86,5,0.0,16.4
/secure/autopayments/all/autopaymentdirectory.aspx,/secure/paymentservices/create.aspx,13.0,13,13,13,1,0.0,9.0
/secure/autopayments/all/debt/create.aspx,/secure/autopayments/all/select.aspx,10.076923076923077,30,1,131,13,0.0,32.76923076923077
/secure/autopayments/all/debt/create.aspx,/secure/autopayments/all/tax/create.aspx,13.0,13,13,13,1,0.0,15.0
/secure/autopayments/all/debt/create.aspx,/secure/directory.aspx,45.0,45,45,45,1,0.0,52.0
/secure/autopayments/all/debt/create.aspx,/secure/main.aspx,3996.0,3996,3996,3996,1,0.0,38.0
/secure/autopayments/all/debt/create.aspx,/secure/news.aspx,17.0,17,17,17,1,0.0,26.0
/secure/autopayments/all/debt/create.aspx,/secure/operations.aspx,8.0,8,8,8,1,0.0,4.0
/secure/autopayments/all/fine/create.aspx,/secure/autopayments/all/select.aspx,71.5,98,45,143,2,0.0,8.5
/secure/autopayments/all/fine/create.aspx,/secure/autopayments/list.aspx,61.0,61,61,61,1,0.0,4.0
/secure/autopayments/all/fine/create.aspx,/secure/dcards.aspx,39.0,39,39,39,1,0.0,11.0
/secure/autopayments/all/info.aspx,/secure/autopayments/all/info.aspx,1.0,1,1,1,1,1.0,9.0
/secure/autopayments/all/info.aspx,/secure/autopayments/all/list.aspx,15.142857142857142,50,3,106,7,0.0,10.0
/secure/autopayments/all/info.aspx,/secure/autopayments/all/new/create.aspx,20.571428571428573,83,5,144,7,0.0,17.285714285714285
/secure/autopayments/all/info.aspx,/secure/deps.aspx,20.0,20,20,20,1,0.0,54.0
/secure/autopayments/all/info.aspx,/secure/directory.aspx,16.75,27,10,67,4,0.0,8.75
/secure/autopayments/all/info.aspx,/secure/main.aspx,53.0,92,14,106,2,0.0,36.0
/secure/autopayments/all/info.aspx,/secure/operations.aspx,24.5,43,6,49,2,0.0,7.0
/secure/autopayments/all/info.aspx,/secure/singlepaymentdocument/create.aspx,22.0,22,22,22,1,0.0,19.0
/secure/autopayments/all/list.aspx,/secure/accounts.aspx,13.0,13,13,26,2,0.0,7.5
/secure/autopayments/all/list.aspx,/secure/approvedcreditforcard/list.aspx,89.0,89,89,89,1,0.0,80.0
/secure/autopayments/all/list.aspx,/secure/autopayments/all/info.aspx,11.08,51,2,277,25,0.0,15.2
/secure/autopayments/all/list.aspx,/secure/autopayments/all/list.aspx,28.467741935483872,415,1,1765,62,1.0,38.32258064516129
/secure/autopayments/all/list.aspx,/secure/autopayments/all/mobilephone/confirmation.aspx,6.0,10,3,36,6,0.0,26.166666666666668
/secure/autopayments/all/list.aspx,/secure/autopayments/all/mobilephone/create.aspx,10.333333333333334,47,2,217,21,0.0,21.047619047619047
/secure/autopayments/all/list.aspx,/secure/autopayments/all/mobilephone/info.aspx,8.88888888888889,32,2,400,45,0.0,21.866666666666667
/secure/autopayments/all/list.aspx,/secure/autopayments/all/mosenergomarket/create.aspx,18.666666666666668,50,4,112,6,0.0,6.666666666666667
/secure/autopayments/all/list.aspx,/secure/autopayments/all/mosenergomarket/info.aspx,14.096774193548388,65,2,437,31,0.0,13.451612903225806
/secure/autopayments/all/list.aspx,/secure/autopayments/all/new/create.aspx,12.8,52,3,128,10,0.0,18.0
/secure/autopayments/all/list.aspx,/secure/autopayments/all/select.aspx,16.387096774193548,108,1,508,31,0.0,31.225806451612904
/secure/autopayments/all/list.aspx,/secure/autopayments/all/tax/info.aspx,12.666666666666666,14,10,38,3,0.0,19.333333333333332
/secure/autopayments/all/list.aspx,/secure/autopayments/list.aspx,27.0,69,8,135,5,0.0,25.6
/secure/autopayments/all/list.aspx,/secure/autopaymentsmobile/all/list.aspx,897.0,1495,299,1794,2,0.0,40.0
/secure/autopayments/all/list.aspx,/secure/bonusprogram/mkbbonus/main.aspx,42.333333333333336,63,28,127,3,0.0,37.333333333333336
/secure/autopayments/all/list.aspx,/secure/cardoperations.aspx,24.5,27,22,49,2,0.0,5.5
/secure/autopayments/all/list.aspx,/secure/communication/messageslist.aspx,40.0,58,22,80,2,0.0,22.0
/secure/autopayments/all/list.aspx,/secure/dcards.aspx,29.0,53,14,116,4,0.0,15.25
/secure/autopayments/all/list.aspx,/secure/deps.aspx,22.666666666666668,47,6,68,3,0.0,63.666666666666664
/secure/autopayments/all/list.aspx,/secure/directory.aspx,66.0,176,28,396,6,0.0,9.666666666666666
/secure/autopayments/all/list.aspx,/secure/fps/create.aspx,19.875,39,8,159,8,0.0,34.375
/secure/autopayments/all/list.aspx,/secure/government/search.aspx,10.5,14,7,21,2,0.0,9.5
/secure/autopayments/all/list.aspx,/secure/intrabank/create.aspx,27.0,27,27,27,1,0.0,12.0
/secure/autopayments/all/list.aspx,/secure/loans.aspx,7.5,9,6,15,2,0.0,9.0
/secure/autopayments/all/list.aspx,/secure/main.aspx,4797.482758620689,69879,2,139127,29,0.0,27.586206896551722
/secure/autopayments/all/list.aspx,/secure/news.aspx,18.217391304347824,267,1,419,23,0.0,29.130434782608695
/secure/autopayments/all/list.aspx,/secure/operations.aspx,36.63636363636363,169,1,403,11,0.0,14.272727272727273
/secure/autopayments/all/list.aspx,/secure/paymentform.aspx,13.333333333333334,29,3,40,3,0.0,13.0
/secure/autopayments/all/list.aspx,/secure/paymentservices/create.aspx,5.0,8,2,10,2,0.0,16.0
/secure/autopayments/all/list.aspx,/secure/singlepaymentdocument/create.aspx,6.0,12,2,18,3,0.0,16.333333333333332
/secure/autopayments/all/mobilephone/complete.aspx,/secure/autopayments/all/list.aspx,56.77777777777778,465,2,511,9,0.0,28.666666666666668
/secure/autopayments/all/mobilephone/complete.aspx,/secure/autopayments/all/select.aspx,5.5,8,3,11,2,0.0,36.0
/secure/autopayments/all/mobilephone/complete.aspx,/secure/dcards.aspx,7.0,7,7,7,1,0.0,5.0
/secure/autopayments/all/mobilephone/complete.aspx,/secure/directory.aspx,9.0,9,9,9,1,0.0,13.0
/secure/autopayments/all/mobilephone/complete.aspx,/secure/main.aspx,528.2352941176471,17743,1,17960,34,0.0,31.235294117647058
/secure/autopayments/all/mobilephone/complete.aspx,/secure/paymentform.aspx,13.0,13,13,13,1,0.0,28.0
/secure/autopayments/all/mobilephone/confirmation.aspx,/secure/autopayments/all/mobilephone/complete.aspx,22.53846153846154,81,7,879,39,0.0,30.358974358974358
/secure/autopayments/all/mobilephone/confirmation.aspx,/secure/autopayments/all/mobilephone/confirmation.aspx,5.5,8,3,11,2,1.0,36.5
/secure/autopayments/all/mobilephone/confirmation.aspx,/secure/autopayments/all/mobilephone/create.aspx,18.2,39,9,91,5,0.0,35.2
/secure/autopayments/all/mobilephone/confirmation.aspx,/secure/loans.aspx,39.0,39,39,39,1,0.0,31.0
/secure/autopayments/all/mobilephone/confirmation.aspx,/secure/news.aspx,2.0,2,2,2,1,0.0,15.0
/secure/autopayments/all/mobilephone/create.aspx,/secure/autopayments/all/autopaymentdirectory.aspx,6.333333333333333,26,1,57,9,0.0,20.0
/secure/autopayments/all/mobilephone/create.aspx,/secure/autopayments/all/list.aspx,29.0,76,5,87,3,0.0,26.333333333333332
/secure/autopayments/all/mobilephone/create.aspx,/secure/autopayments/all/mobilephone/complete.aspx,25.285714285714285,42,9,177,7,0.0,18.857142857142858
/secure/autopayments/all/mobilephone/create.aspx,/secure/autopayments/all/mobilephone/confirmation.aspx,40.970588235294116,205,1,1393,34,0.0,28.764705882352942
/secure/autopayments/all/mobilephone/create.aspx,/secure/autopayments/all/mobilephone/create.aspx,59.5,165,8,357,6,1.0,22.833333333333332
/secure/autopayments/all/mobilephone/create.aspx,/secure/autopayments/all/select.aspx,27.125,76,1,217,8,0.0,15.375
/secure/autopayments/all/mobilephone/create.aspx,/secure/dcards.aspx,25.0,25,25,25,1,0.0,12.0
/secure/autopayments/all/mobilephone/create.aspx,/secure/directory.aspx,25.333333333333332,37,19,76,3,0.0,18.333333333333332
/secure/autopayments/all/mobilephone/create.aspx,/secure/fps/create.aspx,36.0,36,36,36,1,0.0,19.0
/secure/autopayments/all/mobilephone/create.aspx,/secure/main.aspx,81.0,131,31,162,2,0.0,18.0
/secure/autopayments/all/mobilephone/create.aspx,/secure/operations.aspx,47.0,47,47,47,1,0.0,12.0
/secure/autopayments/all/mobilephone/info.aspx,/secure/accounts.aspx,45.0,45,45,45,1,0.0,20.0
/secure/autopayments/all/mobilephone/info.aspx,/secure/autopayments/all/list.aspx,17.916666666666668,59,3,430,24,0.0,19.0
/secure/autopayments/all/mobilephone/info.aspx,/secure/autopayments/all/mobilephone/confirmation.aspx,38.2,116,2,191,5,0.0,40.4
/secure/autopayments/all/mobilephone/info.aspx,/secure/autopayments/all/mobilephone/create.aspx,18.75,77,2,150,8,0.0,27.0
/secure/autopayments/all/mobilephone/info.aspx,/secure/autopayments/all/mobilephone/info.aspx,1.0,1,1,1,1,1.0,3.0
/secure/autopayments/all/mobilephone/info.aspx,/secure/dcards.aspx,13.0,13,13,13,1,0.0,9.0
/secure/autopayments/all/mobilephone/info.aspx,/secure/main.aspx,18336.5,79805,14,110019,6,0.0,20.0
/secure/autopayments/all/mosenergomarket/complete.aspx,/secure/autopayments/all/list.aspx,9.166666666666666,13,4,55,6,0.0,13.833333333333334
/secure/autopayments/all/mosenergomarket/complete.aspx,/secure/main.aspx,4.333333333333333,8,2,39,9,0.0,18.77777777777778
/secure/autopayments/all/mosenergomarket/confirmation.aspx,/secure/autopayments/all/list.aspx,31.0,31,31,31,1,0.0,4.0
/secure/autopayments/all/mosenergomarket/confirmation.aspx,/secure/autopayments/all/mosenergomarket/complete.aspx,41.93333333333333,186,9,629,15,0.0,15.8
/secure/autopayments/all/mosenergomarket/confirmation.aspx,/secure/autopayments/all/mosenergomarket/create.aspx,288.5,445,132,577,2,0.0,7.0
/secure/autopayments/all/mosenergomarket/confirmation.aspx,/secure/main.aspx,37.0,37,37,37,1,0.0,9.0
/secure/autopayments/all/mosenergomarket/confirmation.aspx,/secure/operations.aspx,182.0,182,182,182,1,0.0,10.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/accounts.aspx,56.0,56,56,56,1,0.0,15.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/autopayments/all/list.aspx,244.5,348,141,489,2,0.0,25.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/autopayments/all/mosenergomarket/confirmation.aspx,41.904761904761905,253,1,880,21,0.0,12.428571428571429
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/autopayments/all/mosenergomarket/create.aspx,462.5,822,103,925,2,1.0,5.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/autopayments/all/new/create.aspx,2.0,2,2,2,1,0.0,11.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/autopayments/all/select.aspx,8.666666666666666,15,3,78,9,0.0,22.22222222222222
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/autopayments/list.aspx,108.0,189,27,216,2,0.0,16.5
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/autopaymentsmobile/all/select.aspx,101.0,101,101,101,1,0.0,9.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/bonusprogram/mkbbonus/main.aspx,189.0,189,189,189,1,0.0,19.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/cardoperations.aspx,1.0,1,1,1,1,0.0,7.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/directory.aspx,40.0,40,40,40,1,0.0,47.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/main.aspx,19.5,23,16,39,2,0.0,17.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/moscowenergomarket/create.aspx,8.333333333333334,12,4,25,3,0.0,22.333333333333332
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/news.aspx,84.0,84,84,84,1,0.0,36.0
/secure/autopayments/all/mosenergomarket/create.aspx,/secure/operations.aspx,137.0,137,137,137,1,0.0,7.0
/secure/autopayments/all/mosenergomarket/info.aspx,/secure/autopayments/all/list.aspx,18.2,62,2,182,10,0.0,14.5
/secure/autopayments/all/mosenergomarket/info.aspx,/secure/autopayments/all/mosenergomarket/create.aspx,10.0,25,4,90,9,0.0,12.555555555555555
/secure/autopayments/all/mosenergomarket/info.aspx,/secure/autopayments/all/mosenergomarket/info.aspx,7.5,10,5,15,2,1.0,21.5
/secure/autopayments/all/mosenergomarket/info.aspx,/secure/dcards.aspx,3.0,3,3,3,1,0.0,4.0
/secure/autopayments/all/mosenergomarket/info.aspx,/secure/directory.aspx,27.666666666666668,40,17,83,3,0.0,9.0
/secure/autopayments/all/mosenergomarket/info.aspx,/secure/main.aspx,19196.75,63601,20,76787,4,0.0,9.25
/secure/autopayments/all/mosenergomarket/info.aspx,/secure/moscowenergomarket/create.aspx,7.0,9,5,14,2,0.0,39.0
/secure/autopayments/all/mosregioneirc/complete.aspx,/secure/autopayments/all/list.aspx,7.0,7,7,7,1,0.0,7.0
/secure/autopayments/all/mosregioneirc/confirmation.aspx,/secure/autopayments/all/mosregioneirc/complete.aspx,36.0,36,36,36,1,0.0,6.0
/secure/autopayments/all/mosregioneirc/confirmationaccount.aspx,/secure/autopayments/all/mosregioneirc/create.aspx,6.5,8,5,13,2,0.0,5.5
/secure/autopayments/all/mosregioneirc/confirmationaccount.aspx,/secure/autopayments/all/select.aspx,5.0,5,5,5,1,0.0,9.0
/secure/autopayments/all/mosregioneirc/create.aspx,/secure/autopayments/all/mosregioneirc/confirmation.aspx,138.0,138,138,138,1,0.0,5.0
/secure/autopayments/all/mosregioneirc/create.aspx,/secure/autopayments/all/mosregioneirc/confirmationaccount.aspx,100.0,100,100,100,1,0.0,8.0
/secure/autopayments/all/new/complete.aspx,/secure/autopayments/all/list.aspx,6.333333333333333,7,6,19,3,0.0,15.333333333333334
/secure/autopayments/all/new/complete.aspx,/secure/dcards.aspx,14.0,14,14,14,1,0.0,34.0
/secure/autopayments/all/new/complete.aspx,/secure/directory.aspx,29.0,29,29,29,1,0.0,10.0
/secure/autopayments/all/new/complete.aspx,/secure/government/search.aspx,15.0,15,15,15,1,0.0,21.0
/secure/autopayments/all/new/complete.aspx,/secure/main.aspx,288.8,2838,2,2888,10,0.0,21.7
/secure/autopayments/all/new/confirmation.aspx,/secure/autopayments/all/list.aspx,141.66666666666666,382,18,425,3,0.0,8.0
/secure/autopayments/all/new/confirmation.aspx,/secure/autopayments/all/new/complete.aspx,24.4,44,13,366,15,0.0,17.2
/secure/autopayments/all/new/confirmation.aspx,/secure/autopayments/all/new/create.aspx,110.125,408,3,881,8,0.0,27.125
/secure/autopayments/all/new/confirmation.aspx,/secure/autopaymentsmobile/all/new/create.aspx,17.0,17,17,17,1,0.0,21.0
/secure/autopayments/all/new/confirmation.aspx,/secure/autopaymentsmobile/all/select.aspx,89.0,89,89,89,1,0.0,59.0
/secure/autopayments/all/new/confirmation.aspx,/secure/communication/messageslist.aspx,27.0,32,22,54,2,0.0,43.0
/secure/autopayments/all/new/confirmation.aspx,/secure/main.aspx,531.2,1486,13,2656,5,0.0,32.6
/secure/autopayments/all/new/create.aspx,/secure/autopayments/all/list.aspx,31.0,31,31,31,1,0.0,25.0
/secure/autopayments/all/new/create.aspx,/secure/autopayments/all/new/complete.aspx,15.0,15,15,15,1,0.0,35.0
/secure/autopayments/all/new/create.aspx,/secure/autopayments/all/new/confirmation.aspx,38.02857142857143,277,1,1331,35,0.0,22.65714285714286
/secure/autopayments/all/new/create.aspx,/secure/autopayments/all/new/create.aspx,9.0,12,4,27,3,1.0,14.666666666666666
/secure/autopayments/all/new/create.aspx,/secure/autopayments/all/select.aspx,24.285714285714285,51,4,340,14,0.0,13.214285714285714
/secure/autopayments/all/new/create.aspx,/secure/autopayments/list.aspx,9.0,9,9,9,1,0.0,14.0
/secure/autopayments/all/new/create.aspx,/secure/directory.aspx,17.0,24,10,34,2,0.0,76.0
/secure/autopayments/all/new/create.aspx,/secure/main.aspx,4738.0,35828,5,37904,8,0.0,15.25
/secure/autopayments/all/new/create.aspx,/secure/news.aspx,8.5,13,4,17,2,0.0,54.5
/secure/autopayments/all/new/create.aspx,/secure/operations.aspx,10.0,10,10,10,1,0.0,50.0
/secure/autopayments/all/new/create.aspx,/secure/singlepaymentdocument/complete.aspx,3.0,3,3,3,1,0.0,6.0
/secure/autopayments/all/new/create.aspx,/secure/singlepaymentdocument/confirmation.aspx,5.0,5,5,5,1,0.0,9.0
/secure/autopayments/all/new/create.aspx,/secure/singlepaymentdocument/create.aspx,16.5,26,7,33,2,0.0,49.5
/secure/autopayments/all/select.aspx,/secure/accounts.aspx,28.58974358974359,760,3,2230,78,0.0,23.21794871794872
/secure/autopayments/all/select.aspx,/secure/activatesecurecodescard/create.aspx,43.0,102,7,129,3,0.0,29.333333333333332
/secure/autopayments/all/select.aspx,/secure/approvedcreditforcard/list.aspx,30.6,68,9,306,10,0.0,16.4
/secure/autopayments/all/select.aspx,/secure/autopayments/all/autopaymentdirectory.aspx,5.613636363636363,25,1,494,88,0.0,26.09090909090909
/secure/autopayments/all/select.aspx,/secure/autopayments/all/debt/create.aspx,6.0,17,2,108,18,0.0,30.166666666666668
/secure/autopayments/all/select.aspx,/secure/autopayments/all/fine/create.aspx,8.75,12,5,35,4,0.0,24.5
/secure/autopayments/all/select.aspx,/secure/autopayments/all/list.aspx,18.0,70,1,126,7,0.0,46.0
/secure/autopayments/all/select.aspx,/secure/autopayments/all/mobilephone/complete.aspx,2.0,2,2,2,1,0.0,36.0
/secure/autopayments/all/select.aspx,/secure/autopayments/all/mosenergomarket/create.aspx,11.904761904761905,30,2,250,21,0.0,19.80952380952381
/secure/autopayments/all/select.aspx,/secure/autopayments/all/mosregioneirc/confirmationaccount.aspx,94.5,113,76,189,2,0.0,4.5
/secure/autopayments/all/select.aspx,/secure/autopayments/all/new/create.aspx,10.942857142857143,31,3,383,35,0.0,23.0
/secure/autopayments/all/select.aspx,/secure/autopayments/all/select.aspx,8.36111111111111,195,1,3010,360,1.0,21.141666666666666
/secure/autopayments/all/select.aspx,/secure/autopayments/all/tax/create.aspx,8.625,19,1,138,16,0.0,27.125
/secure/autopayments/all/select.aspx,/secure/autopayments/list.aspx,13.35593220338983,48,2,788,59,0.0,20.11864406779661
/secure/autopayments/all/select.aspx,/secure/bonusprogram/charitablepackage/info.aspx,67.0,67,67,67,1,0.0,83.0
/secure/autopayments/all/select.aspx,/secure/bonusprogram/mkbbonus/main.aspx,25.227272727272727,134,10,555,22,0.0,9.090909090909092
/secure/autopayments/all/select.aspx,/secure/cardchoice/cardchoice.aspx,7.0,7,7,7,1,0.0,3.0
/secure/autopayments/all/select.aspx,/secure/cardcreditnew/cardcreditchoice.aspx,19.5,25,14,39,2,0.0,18.0
/secure/autopayments/all/select.aspx,/secure/cardoperations.aspx,4.205882352941177,25,1,143,34,0.0,18.0
/secure/autopayments/all/select.aspx,/secure/cardsmsinforming/changephone/create.aspx,6.0,6,6,6,1,0.0,7.0
/secure/autopayments/all/select.aspx,/secure/cardtoaccount/create.aspx,23.0,32,15,207,9,0.0,11.666666666666666
/secure/autopayments/all/select.aspx,/secure/cardtocardtransfer/complete.aspx,3.0,3,3,3,1,0.0,23.0
/secure/autopayments/all/select.aspx,/secure/cardtocardtransfer/create.aspx,25.275862068965516,66,4,733,29,0.0,15.655172413793103
/secure/autopayments/all/select.aspx,/secure/cardtransferfromclosed/create.aspx,37.0,55,19,111,3,0.0,38.333333333333336
/secure/autopayments/all/select.aspx,/secure/communication/feedbackconfirmation.aspx,1.0,1,1,1,1,0.0,24.0
/secure/autopayments/all/select.aspx,/secure/communication/messageslist.aspx,13.46875,41,1,431,32,0.0,31.46875
/secure/autopayments/all/select.aspx,/secure/dcards.aspx,18.62280701754386,799,1,4246,228,0.0,18.350877192982455
/secure/autopayments/all/select.aspx,/secure/depositallinclusive/new/create.aspx,27.0,89,2,297,11,0.0,19.454545454545453
/secure/autopayments/all/select.aspx,/secure/deps.aspx,13.96875,89,2,894,64,0.0,15.25
/secure/autopayments/all/select.aspx,/secure/depsops.aspx,10.0,22,6,80,8,0.0,15.25
/secure/autopayments/all/select.aspx,/secure/directory.aspx,33.833333333333336,101,6,1218,36,0.0,25.27777777777778
/secure/autopayments/all/select.aspx,/secure/documentreference/download.aspx,30.0,56,16,150,5,0.0,34.4
/secure/autopayments/all/select.aspx,/secure/fps/create.aspx,20.133333333333333,70,5,1812,90,0.0,18.244444444444444
/secure/autopayments/all/select.aspx,/secure/fps/settings/main.aspx,35.285714285714285,70,20,247,7,0.0,20.285714285714285
/secure/autopayments/all/select.aspx,/secure/info.aspx,23.666666666666668,64,3,71,3,0.0,13.333333333333334
/secure/autopayments/all/select.aspx,/secure/informingsettings/select.aspx,26.0,43,15,156,6,0.0,21.0
/secure/autopayments/all/select.aspx,/secure/insurance/list.aspx,10.25,15,6,41,4,0.0,11.5
/secure/autopayments/all/select.aspx,/secure/intrabank/complete.aspx,4.0,4,4,4,1,0.0,37.0
